canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,CHEMBL156630,nM,1000000.0,uM,1000.0
C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,CHEMBL155754,nM,1000000.0,uM,1000.0
N#CCCN1CC(=O)OC(c2ccc(OCc3ccccc3)cc2)=N1,CHEMBL350093,nM,18.0,nM,18.0
O=c1c(=O)c2ccc(OCCCC(F)(F)F)cc2c1=O,CHEMBL161907,nM,9.0,nM,9.0
N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)oc1=S,CHEMBL17079,nM,4.4,nM,4.4
CC(C)/N=C1/CCc2c1n(C)c1ccccc21,CHEMBL348083,nM,1000000.0,uM,1000.0
C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,CHEMBL157182,nM,395000.0,uM,395.0
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,CHEMBL160347,nM,23400.0,uM,23.4
CC/N=C1/CCc2c1n(C)c1ccccc21,CHEMBL347197,nM,77600.0,uM,77.6
CNC(=O)Oc1ccc2c(c1)c1c(n2C)/C(=N\CCc2ccccc2)CC1,CHEMBL160219,nM,1000000.0,uM,1000.0
CCCn1c2c(c3c(Br)c(OC(=O)NC)ccc31)CC/C2=N/CC,CHEMBL445916,nM,1000000.0,uM,1000.0
Cn1c2c(c3ccccc31)CC/C2=N/Cc1ccncc1,CHEMBL158041,nM,1000000.0,uM,1000.0
N#CCCn1nnc(-c2ccc(OCc3ccccc3)cc2)n1,CHEMBL434261,nM,2.0,nM,2.0
CCCCNC(=O)Oc1ccc2c(c1Br)c1c(n2C)/C(=N\C)CC1,CHEMBL348607,nM,175000.0,uM,175.0
CCC/N=C1/CCc2c1n(C)c1ccccc21,CHEMBL156919,nM,1000000.0,uM,1000.0
C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,CHEMBL156931,nM,1000000.0,uM,1000.0
N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)oc1=O,CHEMBL17092,nM,2.2,nM,2.2
CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,CHEMBL160836,nM,1000000.0,uM,1000.0
N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=O,CHEMBL16530,nM,8.0,nM,8.0
Cc1cc2c(nn1)-c1cc(OCCCC(F)(F)F)ccc1C2=O,CHEMBL348961,nM,0.014,nM,0.014
C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,CHEMBL156861,nM,1000000.0,uM,1000.0
C/N=C1/CCc2c1n(C)c1ccccc21,CHEMBL346766,nM,317000.0,uM,317.0
N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=S,CHEMBL16623,nM,16.0,nM,16.0
CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,CHEMBL155350,nM,1000000.0,uM,1000.0
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL433041,nM,,uM,
CCC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,CHEMBL155863,nM,1000000.0,uM,1000.0
O=C1CCc2cc(OCCCC(F)(F)F)ccc21,CHEMBL414637,nM,0.318,nM,0.318
Cc1cc2c(nn1)-c1ccccc1C2=O,CHEMBL341071,nM,130.0,nM,130.0
O=C1c2ccccc2-c2nnc(-c3ccc(C(F)(F)F)cc3)cc21,CHEMBL127983,nM,90.0,nM,90.0
C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,CHEMBL158946,nM,51000.0,uM,51.0
CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,CHEMBL350464,nM,1000000.0,uM,1000.0
COCC(COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O)C(=O)OC,CHEMBL161896,nM,20.0,nM,20.0
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(C)c1,CHEMBL304241,nM,19000.0,M,0.000019
CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(C)cc1,CHEMBL62743,nM,42000.0,M,0.000042
COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)c(OC)c1,CHEMBL65252,nM,20000.0,M,0.00002
COc1ccccc1C1CC(c2ccc(O)cc2)=NN1C(C)=O,CHEMBL293004,nM,100000.0,M,0.0001
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccccc1Cl,CHEMBL63223,nM,89000.0,M,0.000089
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(Cl)cc1,CHEMBL66639,nM,40000.0,M,0.00004
CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,CHEMBL418480,nM,120000.0,M,0.00012
COc1ccc(C2CC(c3ccc(O)cc3O)=NN2C(C)=O)cc1,CHEMBL291647,nM,83000.0,M,0.000083
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1,CHEMBL303594,nM,25000.0,M,0.000025
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(C)cc1,CHEMBL294811,nM,30000.0,M,0.00003
COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)cc1,CHEMBL65761,nM,7200.0,M,0.0000072
COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O,CHEMBL303112,nM,130000.0,M,0.00013
NNC(=O)C1(c2ccccc2)CC1F,CHEMBL299655,nM,20.0,uM,0.02
NNC(N)=O,CHEMBL903,nM,6.7,uM,0.0067
Cl.NC[C@H]1C[C@]1(F)c1ccccc1,CHEMBL2094028,nM,1240.0,uM,1.24
NC(=O)C1CC1(F)c1ccccc1,CHEMBL445099,nM,,uM,
Cl.NC1CC1c1ccccc1,CHEMBL542118,nM,33.0,uM,0.033
Cl.NCC1CC1c1ccccc1,CHEMBL500093,nM,33.0,uM,0.033
NC(=O)C1CC1(F)c1ccccc1,CHEMBL445099,nM,,uM,
NCC1(c2ccccc2)CC1F,CHEMBL51601,nM,660.0,uM,0.66
Cl.NCC[C@H]1C[C@]1(F)c1ccccc1,CHEMBL2094026,nM,490.0,uM,0.49
Cl.N[C@H]1C[C@]1(F)c1ccccc1,CHEMBL2094027,nM,3.6,uM,0.0036
Cl.NC1(c2ccccc2)CC1F,CHEMBL555111,nM,,uM,
NCC1(c2ccccc2)CC1F,CHEMBL51601,nM,12.0,uM,0.012
Cl.NCC[C@@H]1C[C@]1(F)c1ccccc1,CHEMBL2094014,nM,,uM,
Cl.N[C@@H]1C[C@]1(F)c1ccccc1,CHEMBL2093957,nM,190.0,uM,0.19
Cl.N[C@@H]1C[C@H]1c1ccccc1,CHEMBL1255743,nM,35.0,uM,0.035
Cl.NC[C@@H]1C[C@]1(F)c1ccccc1,CHEMBL2094015,nM,,uM,
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,nM,14.0,uM,0.014
C#CCN[C@H]1CCc2ccccc21,CHEMBL1235738,nM,14.0,uM,0.014
CCOC(=O)C1=Cc2ccccc2CC1=O,CHEMBL332223,nM,5011.87,,-5.3
CCOC(=O)C1=Cc2cc(Br)ccc2CC1=O,CHEMBL333180,nM,1000.0,,-6.0
O=C(O)C1=Cc2cc(Br)ccc2CC1=O,CHEMBL123609,nM,33.11,,-7.48
O=C(O)C1=Cc2cc(Cl)ccc2CC1=O,CHEMBL122750,nM,22.91,,-7.64
O=C(Cl)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,CHEMBL331290,nM,104.71,,-6.98
Cc1ccc2c(c1)C=C(C(=O)Cl)C(=O)C2,CHEMBL332164,nM,100.0,,-7.0
CCOC(=O)C1=Cc2cc(C)ccc2CC1=O,CHEMBL123768,nM,1000.0,,-6.0
CCOC(=O)C1=Cc2cc(Cl)ccc2CC1=O,CHEMBL122697,nM,1000.0,,-6.0
O=C(Cl)C1=Cc2cc(Cl)ccc2CC1=O,CHEMBL340590,nM,10.0,,-8.0
O=C(O)C1=Cc2ccccc2CC1=O,CHEMBL122279,nM,17.38,,-7.76
O=C(Cl)C1=Cc2cc(Br)ccc2CC1=O,CHEMBL125541,nM,109.65,,-6.96
Cc1ccc2c(c1)C=C(C(=O)O)C(=O)C2,CHEMBL331245,nM,19.05,,-7.72
CCOC(=O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,CHEMBL121752,nM,1000.0,,-6.0
O=C(O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,CHEMBL123071,nM,19.5,,-7.71
O=C(Cl)C1=Cc2ccccc2CC1=O,CHEMBL123155,nM,114.82,,-6.94
C/C(=C\COc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1,CHEMBL56918,nM,144.54,,-6.84
Cc1cc2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,CHEMBL122239,nM,588.84,,-6.23
CC1(c2ccccc2)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,CHEMBL326485,nM,1513.56,,-5.82
C/C(=C\COc1ccc2c(C)c(C)c(=O)oc2c1)C1=CC(=O)C(C)(C)O1,CHEMBL119017,nM,128.82,,-6.89
Cc1cc(=O)oc2cc(OC/C=C/C3=CC(=O)C(C)(C)O3)ccc12,CHEMBL120770,nM,169.82,,-6.77
Cc1c(C)c2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,CHEMBL118875,nM,630.96,,-6.2
CC(=O)/C=C/C=C/COc1ccc2ccc(=O)oc2c1,CHEMBL118629,nM,1698.24,,-5.77
CC1(C)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,CHEMBL333655,nM,28.18,,-7.55
NC(=O)/C=C1\CCc2c(F)cc(F)cc21,CHEMBL130217,nM,200.0,uM,0.2
Cl.NC1CC1c1ccccc1,CHEMBL542118,nM,19000.0,uM,19.0
Cc1ccc([C@@]2(F)C[C@H]2N)cc1.Cl,CHEMBL2093956,nM,6700.0,uM,6.7
NNC(N)=O,CHEMBL903,nM,6700.0,uM,6.7
C=C(CNN)c1ccccc1.Cl,CHEMBL536057,nM,71000.0,nM,71000.0
C=C(CN(C)NC)c1ccc(Cl)cc1.Cl,CHEMBL536510,,,,
C=C(CN(N)Cc1ccccc1)c1ccc(F)cc1.Cl,CHEMBL536509,,,,
C=C(CN(N)C(C)C)c1ccc(F)cc1.Cl,CHEMBL559381,,,,
C=C(CN(N)CC)c1ccc(F)cc1.Cl,CHEMBL557373,,,,
C=C(CN(C)N)c1ccc(F)cc1.Cl,CHEMBL540369,,,,
C=C(CNNCc1ccccc1)c1ccc(F)cc1.Cl,CHEMBL536740,,,,
C=C(CNNC(C)C)c1ccc(F)cc1.Cl,CHEMBL534491,,,,
C=C(CNNCC)c1ccc(F)cc1.Cl,CHEMBL538327,,,,
C=C(CNNC)c1ccc(F)cc1.Cl,CHEMBL534938,,,,
Cl.NNC/C(=C/F)c1ccccc1,CHEMBL556769,nM,650.0,nM,650.0
C=C(CNN)c1ccccc1C.Cl,CHEMBL553631,nM,90000.0,nM,90000.0
C=C(CNN)c1ccc(F)cc1.Cl,CHEMBL536059,nM,81000.0,nM,81000.0
C=C(CNN)c1ccc(Cl)cc1.Cl,CHEMBL536060,nM,24500.0,nM,24500.0
Cc1c(C)c2ccc(NC(=O)c3ccccc3)cc2oc1=O,CHEMBL142738,nM,8.71,,8.06
O=c1ccc2ccc(OCc3ccccc3)cc2o1,CHEMBL145781,nM,1.698,,8.77
CC(=O)c1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,CHEMBL339565,nM,26.3,,7.58
O=C1c2ccccc2-c2nnc(-c3ccc([N+](=O)[O-])cc3)cc21,CHEMBL124935,nM,8.318,,8.08
O=C1c2ccccc2-c2nnc(-c3ccccc3[N+](=O)[O-])cc21,CHEMBL123895,nM,524.81,,6.28
N#Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,CHEMBL339429,nM,117.49,,6.93
N#Cc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,CHEMBL339027,nM,33.11,,7.48
O=C1c2ccccc2-c2nnc(-c3ccc(C(F)(F)F)cc3)cc21,CHEMBL127983,nM,5.37,,8.27
O=C1c2ccccc2-c2nnc(-c3cccc(C(F)(F)F)c3)cc21,CHEMBL127774,nM,8.511,,8.07
O=C1c2ccccc2-c2nnc(-c3ccc(Br)cc3)cc21,CHEMBL338094,nM,8.128,,8.09
O=C1c2ccccc2-c2nnc(-c3cccc(Br)c3)cc21,CHEMBL127622,nM,5.623,,8.25
O=C1c2ccccc2-c2nnc(-c3ccc(Cl)cc3)cc21,CHEMBL127517,nM,10.96,,7.96
O=C1c2ccccc2-c2nnc(-c3cccc(Cl)c3)cc21,CHEMBL339626,nM,4.571,,8.34
O=C1c2ccccc2-c2nnc(-c3ccccc3Cl)cc21,CHEMBL127518,nM,190.55,,6.72
O=C1c2ccccc2-c2nnc(-c3ccc(F)c(F)c3)cc21,CHEMBL125921,nM,5.012,,8.3
O=C1c2ccccc2-c2nnc(-c3ccc(F)cc3)cc21,CHEMBL340701,nM,14.79,,7.83
O=C1c2ccccc2-c2nnc(-c3cccc(F)c3)cc21,CHEMBL127751,nM,42.66,,7.37
COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,CHEMBL125044,nM,74.13,,7.13
COc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,CHEMBL125094,nM,42.66,,7.37
O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21,CHEMBL127757,nM,269.15,,6.57
Cc1ccccc1-c1cc2c(nn1)-c1ccccc1C2=O,CHEMBL339561,nM,602.56,,6.22
O=C1c2ccccc2-c2nnc(-c3ccco3)cc21,CHEMBL420523,nM,2691.53,,5.57
O=C1c2ccccc2-c2nnc(-c3ccc4ccccc4c3)cc21,CHEMBL127982,nM,6.31,,8.2
O=C1c2ccccc2-c2nnc(/C=C/c3ccccc3)cc21,CHEMBL125843,nM,26.3,,7.58
O=C1c2ccccc2-c2nnc(CCc3ccccc3)cc21,CHEMBL126505,nM,31.62,,7.5
O=C1c2ccccc2-c2nnc(Cc3ccccc3)cc21,CHEMBL338035,nM,758.58,,6.12
O=C1c2ccccc2-c2nnc(-c3ccccc3)c(Cc3ccccc3)c21,CHEMBL128029,nM,1288.25,,5.89
O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21,CHEMBL421088,nM,177.83,,6.75
Cc1nnc2c(c1-c1ccccc1)C(=O)c1ccccc1-2,CHEMBL126504,nM,2951.21,,5.53
Cc1cc2c(nn1)-c1ccccc1C2=O,CHEMBL341071,nM,2754.23,,5.56
Cc1c(C)c2ccc(OCc3c(F)c(F)c(F)c(F)c3F)cc2oc1=O,CHEMBL357614,nM,1.622,,8.79
Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,CHEMBL142582,nM,1.122,,8.95
Cc1c(C)c2ccc(OCc3ccc(C#N)cc3)cc2oc1=O,CHEMBL145792,nM,2.344,,8.63
Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O,CHEMBL274030,nM,1.479,,8.83
Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,CHEMBL276076,nM,1.549,,8.81
Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,CHEMBL18966,nM,1.38,,8.86
Cc1c(C)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2oc1=O,CHEMBL356977,nM,1.096,,8.96
Cc1c(C)c2ccc(OCc3cccc(C#N)c3)cc2oc1=O,CHEMBL356714,nM,1.413,,8.85
Cc1c(C)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2oc1=O,CHEMBL143555,nM,4.266,,8.37
Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,CHEMBL109018,nM,2.138,,8.67
Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,CHEMBL108697,nM,0.912,,9.04
CC(=O)Nc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,CHEMBL439811,nM,7.943,,8.1
Cc1c(C)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2oc1=O,CHEMBL145003,nM,3.631,,8.44
COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,CHEMBL111310,nM,1.66,,8.78
Cc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,CHEMBL109085,nM,1.202,,8.92
Cc1c(C)c2ccc(OCc3ccccc3C#N)cc2oc1=O,CHEMBL342327,nM,1.95,,8.71
O=c1ccc2ccc(OS(=O)(=O)c3ccccc3)cc2o1,CHEMBL214255,nM,2238.72,,5.65
Cc1c(C)c2cc(OCc3ccccc3)c(O)cc2oc1=O,CHEMBL342724,nM,125.89,,6.9
Cc1c(C)c2cc(O)c(OCc3ccccc3)cc2oc1=O,CHEMBL142916,nM,3.89,,8.41
COc1ccc(S(=O)(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2)cc1,CHEMBL145452,nM,199.53,,6.7
Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,CHEMBL18978,nM,15.85,,7.8
O=c1oc2cc(OCc3ccccc3)ccc2c2ccccc12,CHEMBL145292,nM,1.122,,8.95
O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCCC2,CHEMBL146222,nM,1.778,,8.75
O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCC2,CHEMBL142799,nM,0.912,,9.04
Cc1c(C)c2ccc(NCc3ccccc3)cc2oc1=O,CHEMBL348922,nM,1.38,,8.86
Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL111309,nM,1.072,,8.97
O=c1cc(-c2ccccc2)c2ccc(OCc3ccccc3)cc2o1,CHEMBL145374,nM,257.04,,6.59
Cc1cc(=O)oc2cc(OCc3cccc([N+](=O)[O-])c3)ccc12,CHEMBL145503,nM,3.236,,8.49
Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,CHEMBL108660,nM,1.585,,8.8
O=c1ccc2ccc(CNc3ccccc3)cc2o1,CHEMBL143316,nM,57.54,,7.24
O=c1ccc2ccc(COc3ccccc3)cc2o1,CHEMBL434695,nM,64.57,,7.19
C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,CHEMBL158946,nM,51000.0,uM,51.0
C#CCNCc1ccnc2c(O)cccc12,CHEMBL255700,nM,4240.0,uM,4.24
C#CCN(C)Cc1ccnc2c(O)cccc12,CHEMBL258420,nM,57.0,uM,0.057
C#CCN1CCN(Cc2ccnc3c(O)cccc23)CC1,CHEMBL257368,nM,64200.0,uM,64.2
C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCCCCC)c1,CHEMBL356385,nM,1500.0,uM,1.5
C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,CHEMBL255231,nM,120000.0,uM,120.0
C#CCN[C@@H]1CCc2cc(Cl)c(OC(=O)N(C)CCC)cc21,CHEMBL255230,nM,32000.0,uM,32.0
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,nM,4.4,nM,4.4
Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,CHEMBL109018,nM,3.31,nM,3.31
C#CCN(C)[C@H](C)Cc1ccccc1,CHEMBL972,nM,7.0,nM,7.0
NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,CHEMBL255590,nM,72000.0,uM,72.0
CC1CCCC/C1=N/Nc1nc(-c2ccccc2)cs1,CHEMBL502371,nM,711.23,nM,711.23
CC(C)NNC(=O)c1ccncc1,CHEMBL92401,nM,7540.0,uM,7.54
C#CCN(C)[C@H](C)Cc1ccccc1,CHEMBL972,nM,19.6,nM,19.6
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,CHEMBL8706,nM,61350.0,uM,61.35
CC1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,CHEMBL498683,nM,26.23,nM,26.23
CC1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,CHEMBL498507,nM,32.33,nM,32.33
COc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,CHEMBL457535,nM,2370.0,uM,2.37
Cc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,CHEMBL498506,nM,142.64,nM,142.64
CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,CHEMBL498505,nM,14.2,nM,14.2
CC1CCCC/C1=N/Nc1nc(-c2ccc(Cl)cc2Cl)cs1,CHEMBL496281,nM,26810.0,uM,26.81
CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,CHEMBL496280,nM,203.83,nM,203.83
CC1CCCC/C1=N/Nc1nc(-c2ccc(Cl)cc2)cs1,CHEMBL496279,nM,13120.0,uM,13.12
C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,CHEMBL497674,nM,47.24,nM,47.24
C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,CHEMBL508324,nM,32.48,nM,32.48
C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,CHEMBL456150,nM,63.02,nM,63.02
C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,CHEMBL453703,nM,9.8,nM,9.8
C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,CHEMBL498694,nM,16.58,nM,16.58
C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,CHEMBL497676,nM,30.08,nM,30.08
C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,CHEMBL497675,nM,36.06,nM,36.06
C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,CHEMBL524447,nM,22.01,nM,22.01
O=C(NC1CCCCC1)c1cc2ccccc2oc1=O,CHEMBL472080,nM,500.0,uM,0.5
CC(C)NC(=O)c1cc2ccccc2oc1=O,CHEMBL472081,nM,25360.0,uM,25.36
CC(C)CNC(=O)c1cc2ccccc2oc1=O,CHEMBL512883,nM,3270.0,uM,3.27
NCCNC(=O)c1cc2ccccc2oc1=O,CHEMBL472638,nM,7680.0,uM,7.68
O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,CHEMBL494795,nM,760.0,uM,0.76
O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccccc2oc1=O,CHEMBL469350,nM,910.0,uM,0.91
Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,CHEMBL445184,nM,600.0,uM,0.6
COc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,CHEMBL469362,nM,640.0,uM,0.64
O=C(Nc1cccc(F)c1)c1cc2ccccc2oc1=O,CHEMBL508698,nM,250.0,uM,0.25
O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O,CHEMBL509345,nM,250.0,uM,0.25
Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,CHEMBL512843,nM,710.0,uM,0.71
CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,CHEMBL469583,nM,890.0,uM,0.89
CC(C)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,CHEMBL470213,nM,650.0,uM,0.65
COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,CHEMBL470420,nM,820.0,uM,0.82
CSc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,CHEMBL470220,nM,2840.0,uM,2.84
O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,CHEMBL470221,nM,67.0,uM,0.067
O=C(O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,CHEMBL513209,nM,1140.0,uM,1.14
CS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,CHEMBL470226,nM,1.4,uM,0.0014
O=C(Nc1ccc(O)cc1)c1cc2ccccc2oc1=O,CHEMBL453410,nM,800.0,uM,0.8
Cc1cccc(Cl)c1NC(=O)c1cc2ccccc2oc1=O,CHEMBL469818,nM,19070.0,uM,19.07
Cc1ccc(C)c(NC(=O)c2cc3ccccc3oc2=O)c1,CHEMBL511966,nM,22450.0,uM,22.45
Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)c(C)c1,CHEMBL470020,nM,13740.0,uM,13.74
Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1C,CHEMBL511967,nM,18270.0,uM,18.27
Cc1cccc(C)c1NC(=O)c1cc2ccccc2oc1=O,CHEMBL512719,nM,1290.0,uM,1.29
O=C(Nc1c(F)cccc1F)c1cc2ccccc2oc1=O,CHEMBL472069,nM,9230.0,uM,9.23
Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1C,CHEMBL471221,nM,380.0,uM,0.38
COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC,CHEMBL450518,nM,860.0,uM,0.86
Cc1cc(C)cc(NC(=O)c2cc3ccccc3oc2=O)c1,CHEMBL471232,nM,700.0,uM,0.7
COc1cc(NC(=O)c2cc3ccccc3oc2=O)cc(OC)c1,CHEMBL508793,nM,4180.0,uM,4.18
O=C(Nc1c(F)c(F)c(F)c(F)c1F)c1cc2ccccc2oc1=O,CHEMBL469768,nM,460.0,uM,0.46
N#Cc1c(F)c(F)c(NC(=O)c2cc3ccccc3oc2=O)c(F)c1F,CHEMBL511789,nM,860.0,uM,0.86
O=C(Nc1c(F)c(F)nc(F)c1F)c1cc2ccccc2oc1=O,CHEMBL513549,nM,580.0,uM,0.58
O=C(NCc1ccccc1)c1cc2ccccc2oc1=O,CHEMBL469976,nM,1960.0,uM,1.96
CN(C(=O)c1cc2ccccc2oc1=O)c1ccccc1,CHEMBL448696,nM,8890.0,uM,8.89
O=C(NC1CCCCC1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL471447,nM,64450.0,uM,64.45
CC(C)CNC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL499266,nM,9590.0,uM,9.59
CC(C)c1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc1,CHEMBL512703,nM,3690.0,uM,3.69
N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)c(F)c1F,CHEMBL470612,nM,16540.0,uM,16.54
O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL472218,nM,63520.0,uM,63.52
Cc1cccc(Cl)c1NC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL469571,nM,61490.0,uM,61.49
COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc1OC,CHEMBL469782,nM,4390.0,uM,4.39
COc1cc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc(OC)c1,CHEMBL469783,nM,3360.0,uM,3.36
O=C(NCc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL502021,nM,990.0,uM,0.99
O=C(NNc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL526897,nM,4520.0,uM,4.52
N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)c(F)c1F,CHEMBL500683,nM,3450.0,uM,3.45
Cc1cccc(Cl)c1NC(=O)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,CHEMBL484769,nM,41640.0,uM,41.64
