canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221005,nM,0.129,nM,0.129
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393107,nM,0.299,nM,0.299
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221566,nM,0.418,nM,0.418
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393227,nM,0.495,nM,0.495
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393229,nM,0.776,nM,0.776
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221009,nM,0.908,nM,0.908
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393108,nM,1.02,nM,1.02
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221283,nM,1.02,nM,1.02
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3217792,nM,1.03,nM,1.03
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393109,nM,1.14,nM,1.14
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221006,nM,1.39,nM,1.39
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393227,nM,1.49,nM,1.49
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221008,nM,1.54,nM,1.54
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221292,nM,1.65,nM,1.65
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393229,nM,1.85,nM,1.85
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221005,nM,2.24,nM,2.24
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221275,nM,2.43,nM,2.43
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393111,nM,2.94,nM,2.94
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393109,nM,2.96,nM,2.96
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221290,nM,3.1,nM,3.1
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221286,nM,3.3,nM,3.3
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221565,nM,3.46,nM,3.46
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221285,nM,3.6,nM,3.6
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221285,nM,3.66,nM,3.66
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221287,nM,4.07,nM,4.07
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,CHEMBL278020,nM,4.6,nM,4.6
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221568,nM,4.97,nM,4.97
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221282,nM,5.55,nM,5.55
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221289,nM,6.26,nM,6.26
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393225,nM,6.55,nM,6.55
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221569,nM,6.59,nM,6.59
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393224,nM,6.67,nM,6.67
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393228,nM,6.72,nM,6.72
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393228,nM,6.94,nM,6.94
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221010,nM,6.94,nM,6.94
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3217792,nM,7.13,nM,7.13
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393111,nM,7.39,nM,7.39
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221565,nM,7.65,nM,7.65
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221292,nM,7.85,nM,7.85
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393225,nM,7.91,nM,7.91
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221271,nM,7.92,nM,7.92
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221284,nM,8.09,nM,8.09
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221287,nM,8.58,nM,8.58
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221570,nM,8.67,nM,8.67
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393224,nM,10.0,nM,10.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393226,nM,11.1,nM,11.1
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393106,nM,12.4,nM,12.4
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393226,nM,13.4,nM,13.4
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393106,nM,13.6,nM,13.6
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221283,nM,13.9,nM,13.9
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221276,nM,14.6,nM,14.6
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221288,nM,14.6,nM,14.6
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221008,nM,15.1,nM,15.1
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221282,nM,15.3,nM,15.3
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393110,nM,15.6,nM,15.6
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393089,nM,16.2,nM,16.2
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221569,nM,17.0,nM,17.0
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221286,nM,17.2,nM,17.2
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221288,nM,17.4,nM,17.4
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221567,nM,18.1,nM,18.1
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221278,nM,18.3,nM,18.3
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221568,nM,18.3,nM,18.3
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221289,nM,18.7,nM,18.7
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221273,nM,20.2,nM,20.2
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221291,nM,20.3,nM,20.3
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221291,nM,21.3,nM,21.3
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221272,nM,23.0,nM,23.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221006,nM,25.2,nM,25.2
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221290,nM,28.1,nM,28.1
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2390978,nM,29.8,nM,29.8
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221280,nM,29.9,nM,29.9
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393105,nM,33.0,nM,33.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221277,nM,34.0,nM,34.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221281,nM,34.0,nM,34.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393107,nM,37.4,nM,37.4
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221567,nM,39.8,nM,39.8
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221279,nM,40.2,nM,40.2
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393110,nM,41.7,nM,41.7
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221284,nM,44.6,nM,44.6
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221270,nM,47.5,nM,47.5
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221010,nM,50.9,nM,50.9
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,nM,52.4,nM,52.4
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221274,nM,53.6,nM,53.6
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221278,nM,54.8,nM,54.8
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221007,nM,75.5,nM,75.5
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221570,nM,80.1,nM,80.1
CN(C)C(=O)Oc1ccc[n+](C)c1,CHEMBL1115,nM,82.0,nM,82.0
Clc1c2c(nc3ccccc13)CCCC2,CHEMBL3221003,nM,83.9,nM,83.9
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221270,nM,87.3,nM,87.3
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221293,nM,89.4,nM,89.4
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221276,nM,89.7,nM,89.7
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL3221293,nM,156.0,nM,156.0
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,nM,183.0,nM,183.0
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221280,nM,195.0,nM,195.0
Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221274,nM,262.0,nM,262.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221009,nM,385.0,nM,385.0
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221275,nM,426.0,nM,426.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221273,nM,811.0,nM,811.0
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221279,nM,985.0,nM,985.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2390978,nM,1380.0,nM,1380.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221281,nM,1440.0,nM,1440.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221277,nM,1860.0,nM,1860.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393089,nM,2360.0,nM,2360.0
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393105,nM,2470.0,nM,2470.0
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221272,nM,3730.0,nM,3730.0
Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,CHEMBL3221271,nM,3800.0,nM,3800.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CHEMBL686,nM,6120.0,nM,6120.0
Cc1cccc(Nc2ccccc2C(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,CHEMBL2393108,nM,7230.0,nM,7230.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CHEMBL686,nM,1250000.0,mM,1.25
Clc1c2c(nc3ccccc13)CCCC2,CHEMBL3221003,nM,25000.0,uM,25.0
Clc1ccc2c(Cl)c3c(nc2c1)CCCC3,CHEMBL3221004,nM,50000.0,uM,50.0
C=C(C)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2O,CHEMBL462795,nM,200000.0,uM,200.0
C=C(C)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OS(=O)(=O)[O-])C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2OS(=O)(=O)[O-].[Na+].[Na+],CHEMBL3288074,nM,190000.0,uM,190.0
C=C(C=O)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2O,CHEMBL3288075,nM,200000.0,uM,200.0
C=C(CO)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2O,CHEMBL3288076,nM,200000.0,uM,200.0
CC(C)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2O,CHEMBL3288077,nM,200000.0,uM,200.0
CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@H]([C@@]6(C)CO6)CC[C@]5(C)[C@@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,CHEMBL3288078,nM,200000.0,uM,200.0
C=C(COS(=O)(=O)[O-])[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OS(=O)(=O)[O-])C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2OS(=O)(=O)[O-].[Na+].[Na+].[Na+],CHEMBL3288080,nM,200000.0,uM,200.0
C=C(CO)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OS(=O)(=O)[O-])C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2OS(=O)(=O)[O-].[Na+].[Na+],CHEMBL3288081,nM,200000.0,uM,200.0
CC(C)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OS(=O)(=O)[O-])C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2OS(=O)(=O)[O-].[Na+].[Na+],CHEMBL3288082,nM,58800.0,uM,58.8
CC1(C)[C@@H](OS(=O)(=O)[O-])CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@H]([C@@]6(C)CO6)CC[C@]5(C)[C@@H](OS(=O)(=O)[O-])C[C@@]4(C)[C@]3(C)CC[C@@H]12.[Na+].[Na+],CHEMBL3288083,nM,200000.0,uM,200.0
C=C(C)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCCCC(=O)O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2OC(=O)CCCCC(=O)O,CHEMBL3288092,nM,200000.0,uM,200.0
C=C(C=O)[C@@H]1CC[C@]2(C)C(=O)C[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CHEMBL3288094,nM,200000.0,uM,200.0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,nM,11.0,uM,0.011
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,nM,29.0,uM,0.029
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,nM,29.0,uM,0.029
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCCCN1CCOCC1,CHEMBL3309351,nM,50000.0,uM,50.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCCN1CCOCC1,CHEMBL3309350,nM,50000.0,uM,50.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCN1CCOCC1,CHEMBL3309349,nM,50000.0,uM,50.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCN1CCOCC1,CHEMBL3309348,nM,50000.0,uM,50.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCN1CCOCC1,CHEMBL3309347,nM,50000.0,uM,50.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCCCN1CCCCC1,CHEMBL3309346,nM,14500.0,uM,14.5
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCCN1CCCCC1,CHEMBL3311550,nM,14700.0,uM,14.7
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCN1CCCCC1,CHEMBL3311549,nM,15000.0,uM,15.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCN1CCCCC1,CHEMBL3311548,nM,6200.0,uM,6.2
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCN1CCCCC1,CHEMBL3311547,nM,50000.0,uM,50.0
CCN(CC)CCCCCCOC(=O)C[C@@H](C)CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C,CHEMBL3311546,nM,17800.0,uM,17.8
CCN(CC)CCCCCOC(=O)C[C@@H](C)CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C,CHEMBL3311545,nM,13800.0,uM,13.8
CCN(CC)CCCCOC(=O)C[C@@H](C)CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C,CHEMBL3311544,nM,9400.0,uM,9.4
CCN(CC)CCCOC(=O)C[C@@H](C)CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C,CHEMBL3311543,nM,11800.0,uM,11.8
CCN(CC)CCOC(=O)C[C@@H](C)CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C,CHEMBL3311542,nM,50000.0,uM,50.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCCCN1CCCC1,CHEMBL3311541,nM,13500.0,uM,13.5
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCCN1CCCC1,CHEMBL3311540,nM,5500.0,uM,5.5
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCN1CCCC1,CHEMBL3311539,nM,3200.0,uM,3.2
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCN1CCCC1,CHEMBL3311458,nM,33800.0,uM,33.8
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCN1CCCC1,CHEMBL3311457,nM,50000.0,uM,50.0
C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)O,CHEMBL3311456,nM,21100.0,uM,21.1
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)CN1CCCCC1)C2,CHEMBL3604345,nM,11000.0,uM,11.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)CCN1CCCC1)C2,CHEMBL3604346,nM,5300.0,uM,5.3
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)CCc1cccc(Nc3c(Cl)cccc3Cl)c1)C2,CHEMBL3604347,nM,1100.0,uM,1.1
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CC(C)c1cccc(Oc3ccccc3)c1)C2,CHEMBL3604348,nM,100.0,uM,0.1
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(Cc1ccc(Br)cc1)C2,CHEMBL3604349,nM,16.0,uM,0.016
CCOC(=O)CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,CHEMBL3604350,nM,8800.0,uM,8.8
